,rank,id,form_id,name,form,alias,move,move_rate,nature,nature_rate,ability,ability_rate,item,item_rate,terastal,terastal_rate
0091-000,9999,91,0,パルシェン,,パルシェン,"['つららばり', 'からをやぶる', 'ロックブラスト', 'こおりのつぶて', 'ドリルライナー', 'テラバースト', 'どくびし', 'シェルブレード', 'アクアブレイク', 'まもる']","[96.6, 91.6, 77.9, 56.9, 19.8, 19.2, 9.2, 4.6, 3.6, 3.1]","['いじっぱり', 'ようき', 'わんぱく', 'やんちゃ', 'むじゃき', 'しんちょう', 'ゆうかん', 'ずぶとい', 'さみしがり', 'のうてんき']","[64.1, 19.0, 3.2, 2.6, 2.1, 1.6, 1.4, 0.9, 0.9, 0.7]","['スキルリンク', 'シェルアーマー', 'ぼうじん']","[97.6, 1.6, 0.8]","['きあいのタスキ', 'おうじゃのしるし', 'しろいハーブ', 'いのちのたま', 'とけないこおり', 'ラムのみ', 'たべのこし', 'ゴツゴツメット', 'オボンのみ', 'こうかくレンズ']","[63.2, 21.3, 5.3, 1.9, 1.4, 1.2, 0.7, 0.6, 0.5, 0.5]","['ゴースト', 'じめん', 'こおり', 'ほのお', 'みず', 'フェアリー', 'でんき', 'くさ', 'かくとう', 'むし']","[37.2, 21.7, 13.3, 8.1, 5.3, 4.4, 3.9, 1.8, 0.7, 0.7]"
0092-000,9999,92,0,ゴース,,ゴース,"['みちづれ', 'シャドーボール', 'ヘドロばくだん', 'トリック', 'トリックルーム', 'さいみんじゅつ', 'たたりめ', 'のろい', 'ふいうち', 'マジカルシャイン']","[98.2, 82.7, 75.1, 74.2, 16.0, 14.9, 9.4, 7.0, 5.7, 4.2]","['おくびょう', 'れいせい', 'せっかち', 'ひかえめ', 'なまいき', 'すなお', 'おっとり', 'ゆうかん']","[71.6, 7.7, 7.1, 6.6, 3.8, 1.6, 1.1, 0.5]",['ふゆう'],[100.0],"['こだわりスカーフ', 'きあいのタスキ', 'せんせいのツメ', 'イバンのみ']","[78.1, 17.5, 3.8, 0.5]","['ゴースト', 'どく']","[66.7, 33.3]"
0093-000,9999,93,0,ゴースト,,ゴースト,"['シャドーボール', 'みちづれ', 'アンコール', 'こごえるかぜ', 'くろいまなざし', 'ヘドロばくだん', 'のろい', 'トリックルーム', 'ヘドロウェーブ', 'エナジーボール']","[68.4, 51.4, 50.0, 32.6, 21.7, 18.1, 17.2, 15.1, 14.1, 12.8]","['おくびょう', 'ひかえめ', 'ずぶとい', 'せっかち', 'むじゃき', 'のんき', 'わんぱく', 'てれや']","[81.4, 10.6, 4.9, 1.6, 0.4, 0.4, 0.4, 0.1]",['ふゆう'],[100.0],"['きあいのタスキ', 'しんかのきせき', 'くろいヘドロ', 'こだわりスカーフ', 'からぶりほけん', 'こだわりメガネ', 'ビビリだま', 'おんみつマント']","[72.4, 8.9, 8.3, 7.1, 1.9, 1.2, 0.1, 0.1]","['ノーマル', 'ゴースト', 'どく', 'ほのお', 'あく', 'じめん']","[52.4, 16.7, 11.9, 7.1, 7.1, 4.8]"
0096-000,9999,96,0,スリープ,,スリープ,"['ねごと', 'ねむる', 'どくどく', 'ナイトヘッド', 'ひかりのかべ', 'パワーシェア', 'さいみんじゅつ', 'リフレクター', 'はたく', 'はたきおとす']","[86.7, 86.7, 86.7, 86.7, 6.7, 6.7, 6.7, 6.7, 6.7, 6.7]",['ずぶとい'],[100.0],"['よちむ', 'ふみん']","[91.7, 8.3]",['しんかのきせき'],[100.0],['ノーマル'],[100.0]
0097-000,9999,97,0,スリーパー,,スリーパー,"['すりかえ', 'さいみんじゅつ', 'わるだくみ', 'イカサマ', 'アンコール', 'どくどく', 'がむしゃら', 'サイコキネシス', 'サイコノイズ', 'たたりめ']","[35.7, 31.5, 29.7, 28.9, 28.8, 19.4, 19.0, 18.3, 18.0, 17.8]","['ずぶとい', 'ようき', 'ひかえめ', 'おくびょう', 'しんちょう', 'おだやか', 'のんき', 'なまいき', 'いじっぱり']","[23.6, 19.6, 17.5, 16.6, 7.1, 5.5, 4.9, 4.6, 0.6]","['ふみん', 'せいしんりょく', 'よちむ']","[58.3, 36.2, 5.5]","['こだわりスカーフ', 'こうこうのしっぽ', 'イバンのみ', 'からぶりほけん', 'じゃくてんほけん', 'ラムのみ', 'グランドコート', 'アッキのみ', 'ビビリだま', 'こうかくレンズ']","[24.2, 20.9, 19.0, 16.0, 6.1, 5.2, 4.0, 1.8, 1.2, 0.6]","['あく', 'フェアリー', 'ほのお', 'ノーマル', 'みず']","[58.9, 30.4, 7.1, 1.8, 1.8]"
0100-000,9999,100,0,ビリリダマ,,ビリリダマ,"['ほうでん', 'ミラーコート', 'だいばくはつ', 'ジャイロボール']","[100.0, 100.0, 100.0, 100.0]",[],[],[],[],[],[],[],[]
0101-000,9999,101,0,マルマイン,,マルマイン,"['ミラーコート', 'ちょうはつ', 'でんじは', 'ボルトチェンジ', 'テラバースト', 'イカサマ', '１０まんボルト', 'だいばくはつ', 'ひかりのかべ', 'かみなり']","[64.1, 62.8, 62.5, 36.7, 35.8, 32.9, 31.6, 15.4, 12.1, 10.2]","['おくびょう', 'むじゃき', 'ひかえめ', 'まじめ', 'ようき', 'おだやか', 'いじっぱり', 'せっかち', 'わんぱく', 'ずぶとい']","[69.4, 16.4, 7.4, 3.0, 2.5, 0.4, 0.4, 0.2, 0.2, 0.2]","['せいでんき', 'ゆうばく', 'ぼうおん']","[59.6, 21.5, 18.9]","['きあいのタスキ', 'いのちのたま', 'レッドカード', 'ふうせん', 'とつげきチョッキ', 'レンブのみ', 'しめったいわ', 'こだわりメガネ', 'ひかりのねんど', 'ねらいのまと']","[79.8, 6.0, 3.0, 2.8, 2.3, 1.3, 0.8, 0.8, 0.8, 0.8]","['こおり', 'でんき', 'あく', 'フェアリー', 'かくとう', 'ノーマル']","[46.7, 24.4, 13.3, 11.1, 2.2, 2.2]"
0102-000,9999,102,0,タマタマ,,タマタマ,"['ギガドレイン', 'とおせんぼう', 'ねをはる', 'さいみんじゅつ', 'ねむりごな', 'やどりぎのタネ', 'なやみのタネ', 'こうごうせい', 'タネマシンガン', 'すいとる']","[84.1, 80.5, 80.5, 59.5, 24.6, 15.9, 8.7, 5.6, 5.1, 5.1]","['ずぶとい', 'なまいき', 'おとなしい']","[88.1, 10.2, 1.7]","['しゅうかく', 'ようりょくそ']","[86.4, 13.6]","['オボンのみ', 'しんかのきせき', 'ヤタピのみ', 'でかいきんのたま']","[82.8, 10.3, 5.2, 1.7]","['くさ', 'ほのお']","[66.7, 33.3]"
0103-000,9999,103,0,ナッシー,,ナッシー,"['サイコノイズ', 'やどりぎのタネ', 'みがわり', 'まもる', 'ギガドレイン', 'めいそう', 'とおせんぼう', 'ねをはる', 'リーフストーム', 'こうごうせい']","[54.7, 40.0, 36.2, 31.9, 30.0, 28.3, 23.2, 22.6, 17.5, 14.2]","['ずぶとい', 'ひかえめ', 'おくびょう', 'おだやか', 'のんき', 'おっとり', 'まじめ', 'れいせい', 'むじゃき', 'なまいき']","[61.4, 17.6, 8.6, 7.1, 2.1, 0.7, 0.6, 0.6, 0.5, 0.5]","['しゅうかく', 'ようりょくそ']","[79.7, 20.3]","['オボンのみ', 'だっしゅつパック', 'アッキのみ', 'イバンのみ', 'いのちのたま', 'ラムのみ', 'からぶりほけん', 'こだわりメガネ', 'ウイのみ', 'せんせいのツメ']","[57.1, 10.1, 9.7, 5.7, 3.9, 2.4, 2.2, 2.0, 2.0, 1.1]","['みず', 'ほのお', 'はがね', 'あく', 'どく', 'フェアリー', 'じめん', 'エスパー', 'くさ', 'ゴースト']","[38.0, 22.1, 12.6, 5.5, 4.4, 3.6, 3.0, 2.7, 1.9, 1.9]"
0106-000,9999,106,0,サワムラー,,サワムラー,"['バレットパンチ', 'はたきおとす', 'きしかいせい', 'ふいうち', 'インファイト', 'はやてがえし', 'とびひざげり', 'ねこだまし', 'つるぎのまい', 'テラバースト']","[39.7, 36.3, 36.1, 35.0, 33.5, 32.9, 26.6, 26.3, 18.1, 15.1]","['いじっぱり', 'ようき', 'さみしがり', 'やんちゃ', 'むじゃき', 'せっかち', 'まじめ', 'しんちょう', 'ゆうかん', 'のうてんき']","[54.0, 22.3, 12.2, 5.4, 2.6, 1.5, 0.5, 0.4, 0.2, 0.2]","['かるわざ', 'すてみ', 'じゅうなん']","[97.4, 1.3, 1.3]","['きあいのタスキ', 'ノーマルジュエル', 'チイラのみ', 'とつげきチョッキ', 'エレキシード', 'イバンのみ', 'しろいハーブ', 'サイコシード', 'オボンのみ', 'グラスシード']","[53.0, 21.3, 11.5, 5.3, 4.5, 1.0, 0.6, 0.4, 0.4, 0.2]","['かくとう', 'はがね', 'あく', 'でんき', 'フェアリー', 'こおり', 'ほのお', 'どく', 'じめん', 'ゴースト']","[27.8, 17.1, 14.7, 10.7, 10.1, 5.5, 4.3, 4.0, 2.1, 0.9]"
0107-000,9999,107,0,エビワラー,,エビワラー,"['バレットパンチ', 'ドレインパンチ', 'かみなりパンチ', 'れいとうパンチ', 'マッハパンチ', 'ほのおのパンチ', 'インファイト', 'はやてがえし', 'がむしゃら', 'カウンター']","[83.0, 64.8, 36.8, 35.2, 27.3, 20.8, 19.3, 16.8, 15.9, 13.5]","['いじっぱり', 'ようき', 'さみしがり', 'わんぱく', 'てれや', 'しんちょう', 'おとなしい', 'のうてんき']","[62.1, 28.9, 2.7, 2.3, 1.6, 1.2, 0.8, 0.4]","['てつのこぶし', 'するどいめ', 'せいしんりょく']","[93.4, 5.5, 1.2]","['きあいのタスキ', 'パンチグローブ', 'ちからのハチマキ', 'とつげきチョッキ', 'タラプのみ', 'ピントレンズ', 'ジャポのみ', 'いのちのたま', 'たべのこし']","[38.3, 26.6, 19.5, 10.9, 1.6, 1.2, 0.8, 0.8, 0.4]","['はがね', 'かくとう', 'くさ', 'でんき', 'ステラ', 'じめん', 'ほのお']","[42.9, 25.0, 10.7, 7.1, 7.1, 3.6, 3.6]"
0109-000,9999,109,0,ドガース,,ドガース,"['クリアスモッグ', 'どくどく', 'かえんほうしゃ', 'いたみわけ', 'おきみやげ', 'おにび', 'みちづれ', 'ちょうはつ', 'ジャイロボール', 'のろい']","[65.8, 64.0, 51.4, 38.7, 38.7, 37.8, 30.6, 27.0, 19.8, 7.2]","['ずぶとい', 'わんぱく', 'いじっぱり', 'きまぐれ', 'のんき']","[73.9, 10.9, 8.7, 4.3, 2.2]","['ふゆう', 'かがくへんかガス']","[80.4, 19.6]","['しんかのきせき', 'イバンのみ']","[89.1, 10.9]",['はがね'],[100.0]
0110-000,9999,110,0,マタドガス,,マタドガス,"['おにび', 'どくどく', 'いたみわけ', 'どくびし', 'ヘドロばくだん', 'かえんほうしゃ', 'まもる', 'クリアスモッグ', 'みちづれ', 'おきみやげ']","[51.1, 41.9, 36.9, 36.2, 28.4, 27.4, 25.1, 21.7, 16.2, 14.5]","['ずぶとい', 'おだやか', 'なまいき', 'のんき', 'わんぱく', 'ひかえめ', 'まじめ', 'てれや', 'いじっぱり', 'ゆうかん']","[51.1, 23.8, 8.7, 6.1, 4.2, 2.3, 1.3, 1.1, 0.7, 0.3]","['ふゆう', 'かがくへんかガス']","[50.5, 49.5]","['くろいヘドロ', 'たべのこし', 'イバンのみ', 'ゴツゴツメット', 'オボンのみ', 'おんみつマント', 'ふうせん', 'メンタルハーブ', 'しめったいわ', 'ひかりのこな']","[39.4, 22.2, 11.8, 10.3, 4.7, 2.6, 2.5, 1.2, 0.9, 0.9]","['くさ', 'ゴースト', 'はがね', 'ノーマル', 'みず', 'どく', 'ほのお', 'ひこう', 'でんき', 'あく']","[26.5, 20.6, 19.1, 11.8, 7.4, 4.4, 2.9, 2.9, 1.5, 1.5]"
0111-000,9999,111,0,サイホーン,,サイホーン,"['つのドリル', 'メタルバースト', 'ステルスロック', 'じしん', 'じならし', 'ストーンエッジ', 'ロックブラスト', 'メガホーン', 'がんせきふうじ', 'かみなりのキバ']","[100.0, 55.0, 55.0, 45.0, 40.0, 35.0, 25.0, 20.0, 15.0, 10.0]","['なまいき', 'のんき']","[75.0, 25.0]","['いしあたま', 'ひらいしん']","[75.0, 25.0]","['しんかのきせき', 'せんせいのツメ']","[75.0, 25.0]",['くさ'],[100.0]
0112-000,9999,112,0,サイドン,,サイドン,"['じしん', 'つのドリル', 'ロックブラスト', 'テラバースト', 'ステルスロック', 'ストーンエッジ', 'メタルバースト', 'サンダーダイブ', 'つるぎのまい', 'ゆきなだれ']","[83.5, 61.9, 29.8, 24.0, 21.3, 18.5, 17.7, 14.1, 13.5, 11.8]","['いじっぱり', 'しんちょう', 'わんぱく', 'なまいき', 'ゆうかん', 'のんき', 'まじめ', 'のうてんき', 'ひかえめ', 'さみしがり']","[39.0, 28.9, 12.7, 11.1, 4.5, 2.1, 0.7, 0.3, 0.2, 0.2]","['ひらいしん', 'いしあたま', 'すてみ']","[93.0, 3.6, 3.4]","['しんかのきせき', 'イバンのみ', 'オボンのみ', 'フィラのみ', 'せんせいのツメ', 'いかさまダイス', 'ヒメリのみ', 'チイラのみ', 'きあいのタスキ', 'いのちのたま']","[96.7, 1.6, 0.6, 0.4, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1]","['みず', 'フェアリー', 'ひこう', 'くさ', 'どく', 'ノーマル', 'むし', 'じめん', 'いわ', 'ゴースト']","[53.4, 35.5, 3.1, 2.3, 1.7, 1.2, 0.6, 0.5, 0.5, 0.5]"
0116-000,9999,116,0,タッツー,,タッツー,"['りゅうのはどう', 'あまごい', 'りゅうのまい', 'ハイドロポンプ']","[100.0, 100.0, 100.0, 100.0]",[],[],[],[],[],[],[],[]
0117-000,9999,117,0,シードラ,,シードラ,"['テラバースト', 'ハイドロポンプ', 'れいとうビーム', 'りゅうのはどう', 'ラスターカノン', 'うずしお', 'ねむる', 'えんまく', 'クイックターン', 'こうそくいどう']","[81.2, 80.2, 79.2, 51.3, 21.3, 14.2, 14.2, 13.7, 13.7, 10.2]","['ひかえめ', 'ずぶとい', 'いじっぱり', 'おくびょう']","[85.9, 7.8, 4.7, 1.6]","['どくのトゲ', 'スナイパー']","[95.3, 4.7]","['こだわりスカーフ', 'しんかのきせき', 'ピントレンズ']","[81.3, 14.1, 4.7]",['ほのお'],[100.0]
0123-000,9999,123,0,ストライク,,ストライク,"['ダブルウイング', 'つるぎのまい', 'インファイト', 'とんぼがえり', 'でんこうせっか', 'くさわけ', 'どろぼう', 'つばめがえし', 'テラバースト', 'こうそくいどう']","[86.4, 56.7, 48.0, 38.3, 35.8, 26.0, 18.1, 11.6, 9.3, 7.3]","['いじっぱり', 'ようき', 'わんぱく', 'むじゃき', 'しんちょう', 'ずぶとい', 'さみしがり', 'おだやか', 'やんちゃ']","[51.3, 37.2, 3.4, 2.6, 2.2, 1.4, 0.9, 0.7, 0.3]","['テクニシャン', 'ふくつのこころ', 'むしのしらせ']","[98.5, 1.2, 0.3]","['しんかのきせき', 'こだわりスカーフ', 'いのちのたま', 'きあいのタスキ', 'こだわりハチマキ', 'あつぞこブーツ', 'オボンのみ', 'メトロノーム', 'エレキシード']","[57.5, 28.7, 5.1, 3.5, 2.6, 2.1, 0.3, 0.1, 0.1]","['ひこう', 'ノーマル', 'かくとう', 'ステラ', 'じめん', 'はがね', 'むし', 'いわ', 'ほのお', 'フェアリー']","[53.1, 11.6, 5.4, 5.2, 4.6, 3.9, 3.9, 3.1, 2.6, 2.6]"
0125-000,9999,125,0,エレブー,,エレブー,"['はたきおとす', 'ちょうはつ', 'ボルトチェンジ', 'でんじは', 'かいでんぱ', 'ビルドアップ', 'かみなりパンチ', 'れいとうパンチ', 'のしかかり', 'エレキボール']","[54.2, 46.3, 45.8, 44.6, 24.9, 22.6, 22.6, 22.6, 21.5, 21.5]","['おくびょう', 'ひかえめ', 'ようき', 'せっかち']","[58.2, 19.4, 17.9, 4.5]","['せいでんき', 'やるき']","[73.1, 26.9]","['きあいのタスキ', 'しんかのきせき', 'たつじんのおび', 'ふうせん', 'こだわりスカーフ']","[44.8, 23.9, 17.9, 11.9, 1.5]","['みず', 'こおり', 'あく']","[42.9, 28.6, 28.6]"
0126-000,9999,126,0,ブーバー,,ブーバー,"['クリアスモッグ', 'ねっさのだいち', 'ちょうはつ', 'だいもんじ', 'はらだいこ', 'マッハパンチ', 'はたきおとす', 'フレアドライブ', 'かえんほうしゃ', 'やけっぱち']","[60.6, 52.6, 49.8, 49.5, 30.4, 28.7, 19.4, 12.8, 12.8, 10.0]","['ずぶとい', 'いじっぱり', 'おとなしい', 'おっとり', 'わんぱく', 'ひかえめ', 'のんき', 'ようき']","[70.9, 17.0, 3.5, 2.8, 2.1, 1.4, 1.4, 0.7]","['ほのおのからだ', 'やるき']","[83.0, 17.0]","['しんかのきせき', 'いのちのたま', 'パンチグローブ']","[84.7, 11.7, 3.6]","['じめん', 'かくとう', 'フェアリー', 'でんき']","[60.9, 21.7, 13.0, 4.3]"
0128-000,9999,128,0,ケンタロス,,ケンタロス,"['じしん', 'アイアンヘッド', 'レイジングブル', 'がんせきふうじ', 'のしかかり', 'じごくづき', 'インファイト', 'すてみタックル', 'しねんのずつき', 'かえんほうしゃ']","[62.4, 56.7, 49.9, 33.3, 29.4, 18.5, 17.0, 16.6, 14.0, 14.0]","['ようき', 'がんばりや', 'いじっぱり', 'おとなしい', 'しんちょう']","[61.7, 18.9, 18.4, 0.5, 0.5]","['ちからずく', 'いかく', 'いかりのつぼ']","[51.0, 48.5, 0.5]","['いのちのたま', 'とつげきチョッキ', 'こだわりハチマキ', 'こだわりスカーフ', 'ものまねハーブ', 'たべのこし', 'アッキのみ', 'たつじんのおび']","[40.5, 27.7, 16.9, 6.7, 5.6, 1.5, 0.5, 0.5]","['ゴースト', 'ノーマル', 'ドラゴン', 'じめん', 'はがね', 'エスパー', 'かくとう']","[28.6, 23.8, 23.8, 9.5, 4.8, 4.8, 4.8]"
0129-000,9999,129,0,コイキング,,コイキング,"['はねる', 'たいあたり', 'じたばた']","[99.5, 76.9, 53.8]","['いじっぱり', 'おだやか', 'ようき']","[91.7, 6.3, 2.1]","['すいすい', 'びびり']","[81.3, 18.8]","['きあいのタスキ', 'しんかのきせき', 'ゴツゴツメット', 'かえんだま']","[75.0, 20.0, 2.5, 2.5]","['ノーマル', 'みず', 'じめん']","[80.0, 13.3, 6.7]"
0133-000,9999,133,0,イーブイ,,イーブイ,"['でんこうせっか', 'かみつく', 'じたばた', 'あくび', 'つぶらなひとみ', 'すてみタックル', 'こらえる', 'スピードスター', 'まねっこ', 'すなかけ']","[81.3, 57.2, 55.6, 31.6, 17.1, 17.1, 15.2, 15.0, 13.6, 12.0]","['いじっぱり', 'ゆうかん', 'さみしがり', 'ようき', 'すなお', 'やんちゃ', 'わんぱく', 'がんばりや', 'むじゃき', 'ひかえめ']","[64.4, 12.9, 5.0, 4.0, 4.0, 4.0, 3.0, 1.0, 1.0, 1.0]","['てきおうりょく', 'にげあし', 'きけんよち']","[94.1, 5.0, 1.0]","['きあいのタスキ', 'こだわりハチマキ', 'シルクのスカーフ', 'じゃくてんほけん', 'きあいのハチマキ', 'しんかのきせき', 'ゴツゴツメット', 'ノーマルジュエル', 'かわらずのいし']","[66.7, 14.6, 7.3, 3.1, 2.1, 2.1, 2.1, 1.0, 1.0]",['ノーマル'],[100.0]
0134-000,9999,134,0,シャワーズ,,シャワーズ,"['ねっとう', 'めいそう', 'ねがいごと', 'とける', 'テラバースト', 'あくび', 'クイックターン', 'れいとうビーム', 'まもる', 'バトンタッチ']","[60.9, 41.2, 29.8, 27.9, 25.8, 25.6, 25.5, 25.1, 18.2, 17.7]","['ずぶとい', 'ひかえめ', 'おだやか', 'のんき', 'なまいき', 'おくびょう', 'わんぱく', 'れいせい', 'まじめ', 'さみしがり']","[49.6, 24.5, 13.2, 5.0, 2.5, 2.3, 1.0, 0.6, 0.3, 0.3]","['ちょすい', 'うるおいボディ']","[97.0, 3.0]","['たべのこし', 'オボンのみ', 'とつげきチョッキ', 'おんみつマント', 'カゴのみ', 'こだわりメガネ', 'ぼうじんゴーグル', 'アッキのみ', 'たつじんのおび', 'ゴツゴツメット']","[34.8, 18.4, 8.4, 7.5, 4.9, 4.2, 3.0, 2.4, 1.9, 1.8]","['ほのお', 'じめん', 'フェアリー', 'どく', 'くさ', 'ゴースト', 'でんき', 'ノーマル', 'はがね', 'あく']","[34.7, 24.6, 9.3, 7.0, 5.5, 5.3, 4.3, 2.5, 1.7, 1.2]"
0135-000,9999,135,0,サンダース,,サンダース,"['ボルトチェンジ', '１０まんボルト', 'シャドーボール', 'みわくのボイス', 'テラバースト', 'めいそう', 'でんじは', 'かみなり', 'バトンタッチ', 'まもる']","[60.3, 58.9, 51.4, 45.1, 41.5, 16.9, 16.2, 12.0, 11.8, 11.7]","['おくびょう', 'ひかえめ', 'おだやか', 'むじゃき', 'ずぶとい', 'おっとり', 'うっかりや', 'せっかち', 'れいせい', 'しんちょう']","[62.4, 28.5, 5.4, 2.1, 0.5, 0.3, 0.2, 0.2, 0.2, 0.1]","['ちくでん', 'はやあし']","[84.9, 15.1]","['きあいのタスキ', 'かえんだま', 'たつじんのおび', 'こだわりスカーフ', 'こだわりメガネ', 'いのちのたま', 'オボンのみ', 'とつげきチョッキ', 'ふうせん', 'ひかりのねんど']","[14.7, 14.6, 10.1, 9.7, 9.4, 8.7, 3.7, 3.5, 3.3, 3.2]","['フェアリー', 'こおり', 'みず', 'ひこう', 'むし', 'でんき', 'ステラ', 'ゴースト', 'くさ', 'ノーマル']","[55.1, 23.3, 6.0, 4.3, 2.6, 2.4, 1.7, 1.4, 1.1, 0.6]"
