,rank,id,form_id,name,form,alias,move,move_rate,nature,nature_rate,ability,ability_rate,item,item_rate,terastal,terastal_rate
0939-000,150,939,0,ハラバリー,,ハラバリー,"['パラボラチャージ', 'アシッドボム', 'ボルトチェンジ', 'ふいうち', 'テラバースト', 'だくりゅう', 'なまける', 'みずびたし', 'どくどく', 'ひやみず']","[90.4, 69.0, 55.4, 30.8, 25.6, 18.7, 17.3, 15.3, 13.9, 10.8]","['ひかえめ', 'おだやか', 'ずぶとい', 'のんき', 'なまいき', 'れいせい', 'ようき', 'まじめ', 'いじっぱり', 'せっかち']","[36.4, 16.7, 15.6, 13.9, 9.9, 4.9, 0.9, 0.8, 0.5, 0.2]","['でんきにかえる', 'せいでんき']","[99.2, 0.8]","['とつげきチョッキ', 'たべのこし', 'オボンのみ', 'おんみつマント', 'バンジのみ', 'ゴツゴツメット', 'メトロノーム', 'じしゃく', 'ひかりのねんど', 'おおきなねっこ']","[54.3, 6.7, 6.1, 4.8, 4.6, 4.3, 4.1, 2.8, 2.1, 2.0]","['みず', 'でんき', 'くさ', 'フェアリー', 'ひこう', 'こおり', 'ゴースト', 'じめん', 'あく', 'ノーマル']","[28.7, 15.5, 14.4, 11.4, 11.2, 6.8, 5.7, 2.7, 1.6, 0.9]"
0001-000,9999,1,0,フシギダネ,,フシギダネ,"['こうごうせい', 'パワーウィップ', 'なやみのタネ', 'ソーラービーム', 'タネばくだん', 'せいちょう', 'たいあたり', 'ねむりごな']","[75.0, 75.0, 75.0, 75.0, 25.0, 25.0, 25.0, 25.0]",['ひかえめ'],[100.0],['ようりょくそ'],[100.0],[],[],[],[]
0002-000,9999,2,0,フシギソウ,,フシギソウ,"['こうごうせい', 'やどりぎのタネ', 'どくどく', 'まもる', 'あまえる', 'ギガドレイン', 'たいあたり', 'なきごえ']","[96.9, 96.9, 96.9, 46.9, 28.1, 21.9, 3.1, 3.1]","['おだやか', 'ずぶとい', 'せっかち']","[80.0, 13.3, 6.7]","['ようりょくそ', 'しんりょく']","[93.3, 6.7]",['しんかのきせき'],[100.0],['あく'],[100.0]
0004-000,9999,4,0,ヒトカゲ,,ヒトカゲ,"['りゅうのはどう', 'かえんほうしゃ', 'げんしのちから', 'みがわり', 'れんごく', 'こわいかお', 'ほのおのうず', 'フレアドライブ', 'なきごえ', 'ひっかく']","[82.6, 82.6, 82.6, 82.6, 13.0, 13.0, 13.0, 13.0, 4.3, 4.3]",['ひかえめ'],[100.0],['もうか'],[100.0],['しんかのきせき'],[100.0],['いわ'],[100.0]
0007-000,9999,7,0,ゼニガメ,,ゼニガメ,"['しっぽをふる', 'たいあたり', 'みずでっぽう', 'ウェーブタックル', 'れいとうパンチ', 'テラバースト', 'からをやぶる', 'こうそくスピン', 'みずのはどう', 'からにこもる']","[82.9, 82.9, 22.0, 12.2, 12.2, 12.2, 12.2, 4.9, 4.9, 4.9]",['ようき'],[100.0],['げきりゅう'],[100.0],['きあいのタスキ'],[100.0],[],[]
0008-000,9999,8,0,カメール,,カメール,"['あくび', 'ミラーコート', 'うずしお', 'クイックターン', 'なみのり', 'こうそくスピン', 'のしかかり', 'だくりゅう', 'いのちのしずく', 'ハイドロポンプ']","[100.0, 83.3, 41.7, 41.7, 20.8, 20.8, 20.8, 20.8, 16.7, 12.5]","['のんき', 'おだやか', 'ずぶとい']","[55.6, 33.3, 11.1]",['げきりゅう'],[100.0],"['しんかのきせき', 'たべのこし']","[88.9, 11.1]",['ノーマル'],[100.0]
0009-000,9999,9,0,カメックス,,カメックス,"['からをやぶる', 'れいとうビーム', 'ハイドロポンプ', 'テラバースト', 'なみのり', 'はどうだん', 'ラスターカノン', 'しおふき', 'あくび', 'あくのはどう']","[81.2, 69.6, 52.6, 33.2, 24.8, 22.6, 14.4, 8.9, 8.2, 8.1]","['ひかえめ', 'おくびょう', 'いじっぱり', 'わんぱく', 'ずぶとい', 'おだやか', 'うっかりや', 'しんちょう', 'せっかち', 'れいせい']","[64.8, 12.1, 5.3, 4.7, 3.8, 2.5, 1.2, 1.2, 1.1, 0.9]","['げきりゅう', 'あめうけざら']","[90.6, 9.4]","['しろいハーブ', 'オボンのみ', 'とつげきチョッキ', 'たべのこし', 'しんぴのしずく', 'きあいのタスキ', 'ゴツゴツメット', 'いのちのたま', 'こだわりスカーフ', 'じしゃく']","[70.5, 4.7, 4.2, 3.5, 3.2, 3.2, 2.4, 1.8, 1.0, 0.9]","['でんき', 'みず', 'くさ', 'ゴースト', 'じめん', 'はがね', 'あく', 'かくとう', 'ステラ', 'こおり']","[20.7, 17.2, 16.5, 14.9, 9.1, 7.2, 3.5, 2.5, 2.5, 2.1]"
0023-000,9999,23,0,アーボ,,アーボ,"['まきつく', 'にらみつける']","[100.0, 100.0]",[],[],[],[],[],[],[],[]
0024-000,9999,24,0,アーボック,,アーボック,"['へびにらみ', 'どくびし', 'はたきおとす', 'すりかえ', 'ドラゴンテール', 'ダストシュート', 'バークアウト', 'とぐろをまく', 'じごくづき', 'アシッドボム']","[90.9, 63.5, 62.0, 36.9, 31.2, 17.3, 16.5, 15.0, 11.4, 9.0]","['ようき', 'わんぱく', 'いじっぱり', 'しんちょう', 'おだやか', 'おとなしい', 'のんき', 'おくびょう', 'やんちゃ']","[43.7, 42.1, 8.2, 3.8, 1.5, 0.3, 0.2, 0.1, 0.1]","['いかく', 'だっぴ']","[95.4, 4.6]","['こだわりスカーフ', 'シュカのみ', 'くろいヘドロ', 'きあいのタスキ', 'たべのこし', 'フィラのみ', 'メンタルハーブ', 'オボンのみ', 'いかさまダイス', 'ふうせん']","[42.2, 17.4, 14.6, 7.4, 4.3, 3.6, 2.3, 2.1, 1.8, 1.2]","['あく', 'ひこう', 'ドラゴン', 'どく', 'むし', 'でんき']","[63.2, 17.5, 8.8, 7.0, 1.8, 1.8]"
0025-000,9999,25,0,ピカチュウ,,ピカチュウ,"['１０まんボルト', 'テラバースト', 'ボルテッカー', 'ほっぺすりすり', 'みがわり', 'くさむすび', 'でんこうせっか', 'なみのり', 'きしかいせい', 'アンコール']","[43.8, 32.8, 31.0, 27.5, 22.0, 20.9, 18.8, 18.0, 15.5, 15.4]","['おくびょう', 'ようき', 'いじっぱり', 'ひかえめ', 'うっかりや', 'おっとり', 'むじゃき', 'せっかち', 'まじめ', 'しんちょう']","[24.1, 17.5, 13.6, 7.8, 6.0, 5.8, 5.5, 4.5, 4.1, 3.0]","['ひらいしん', 'せいでんき']","[60.1, 39.9]","['でんきだま', 'きあいのタスキ', 'しんかのきせき', 'こだわりスカーフ']","[80.1, 13.4, 5.0, 1.6]","['でんき', 'こおり', 'ステラ', 'ひこう', 'みず', 'かくとう', 'あく', 'フェアリー', 'くさ', 'ドラゴン']","[40.8, 22.4, 19.2, 4.8, 3.2, 2.4, 2.4, 2.4, 0.8, 0.8]"
0026-000,9999,26,0,ライチュウ,,ライチュウ,"['ほっぺすりすり', 'アンコール', '１０まんボルト', 'なみのり', 'くさむすび', 'がむしゃら', 'ボルトチェンジ', 'ひかりのかべ', 'はたきおとす', 'リフレクター']","[63.5, 52.0, 39.9, 33.7, 27.6, 27.1, 23.9, 18.5, 18.3, 18.1]","['おくびょう', 'ようき', 'むじゃき', 'ひかえめ', 'せっかち', 'おっとり', 'いじっぱり', 'うっかりや', 'ずぶとい', 'わんぱく']","[41.1, 36.7, 8.0, 7.7, 1.6, 1.3, 1.1, 1.0, 0.7, 0.5]","['ひらいしん', 'せいでんき']","[59.2, 40.8]","['きあいのタスキ', 'ひかりのねんど', 'レッドカード', 'ふうせん', 'こだわりメガネ', 'のどスプレー', 'オボンのみ', 'いのちのたま', 'とつげきチョッキ', 'ゴツゴツメット']","[41.6, 13.7, 12.4, 11.1, 8.0, 3.4, 3.1, 1.6, 1.3, 1.1]","['こおり', 'ひこう', 'ゴースト', 'でんき', 'みず', 'フェアリー', 'くさ']","[34.0, 25.5, 17.0, 10.6, 6.4, 4.3, 2.1]"
0027-000,9999,27,0,サンド,,サンド,"['じしん', 'こうそくスピン', 'すなあらし', 'ステルスロック', 'カウンター', 'きりさく', 'じならし', 'じたばた', 'つるぎのまい', 'ジャイロボール']","[75.0, 50.0, 50.0, 50.0, 50.0, 25.0, 25.0, 25.0, 25.0, 25.0]",[],[],[],[],[],[],[],[]
0028-000,9999,28,0,サンドパン,,サンドパン,"['じしん', 'つるぎのまい', 'どくづき', 'すなあらし', 'カウンター', 'ストーンエッジ', 'はたきおとす', 'がむしゃら', 'けたぐり', 'ダストシュート']","[95.7, 57.1, 40.0, 39.8, 24.2, 24.0, 22.4, 16.2, 15.6, 12.5]","['いじっぱり', 'ようき', 'すなお', 'しんちょう', 'わんぱく', 'ずぶとい']","[40.6, 38.2, 15.8, 2.4, 1.8, 1.2]","['すなかき', 'すながくれ']","[72.7, 27.3]","['きあいのタスキ', 'いのちのたま', 'ひかりのこな', 'するどいツメ', 'からぶりほけん', 'イバンのみ', 'かたいいし', 'とつげきチョッキ', 'ラムのみ', 'たべのこし']","[33.9, 30.3, 16.4, 6.1, 4.2, 4.2, 2.4, 1.2, 0.6, 0.6]","['かくとう', 'じめん', 'いわ', 'むし', 'でんき', 'ひこう', 'ゴースト', 'あく']","[39.4, 33.3, 9.1, 6.1, 3.0, 3.0, 3.0, 3.0]"
0035-000,9999,35,0,ピッピ,,ピッピ,"['ナイトヘッド', 'がむしゃら', 'こらえる', 'つきのひかり', 'でんじは', 'コスモパワー', 'ムーンフォース', 'いのちのしずく', 'ねがいごと', 'みわくのボイス']","[63.0, 40.7, 37.0, 37.0, 37.0, 25.9, 25.9, 22.2, 14.8, 14.8]","['いじっぱり', 'おだやか', 'おくびょう', 'ずぶとい']","[33.3, 33.3, 16.7, 16.7]","['マジックガード', 'フレンドガード']","[83.3, 16.7]","['しんかのきせき', 'イバンのみ']","[83.3, 16.7]",['みず'],[100.0]
0037-000,9999,37,0,ロコン,,ロコン,"['ほのおのうず', 'しんぴのまもり', 'だいもんじ', 'れんごく']","[100.0, 100.0, 100.0, 100.0]",[],[],[],[],[],[],[],[]
0039-000,9999,39,0,プリン,,プリン,"['みがわり', 'ミストバースト', 'がむしゃら', 'アンコール', 'ステルスロック', 'あまえる', 'リフレクター', 'ひかりのかべ']","[87.5, 87.5, 87.5, 87.5, 12.5, 12.5, 12.5, 12.5]","['おだやか', 'なまいき']","[50.0, 50.0]",['メロメロボディ'],[100.0],['しんかのきせき'],[100.0],[],[]
0040-000,9999,40,0,プクリン,,プクリン,"['ステルスロック', 'ほろびのうた', 'でんじは', 'はたきおとす', 'マジカルシャイン', 'アンコール', 'かえんほうしゃ', 'れいとうビーム', 'バトンタッチ', 'なげつける']","[60.2, 55.6, 39.7, 29.5, 21.8, 13.5, 13.3, 12.7, 11.5, 11.1]","['ずぶとい', 'おだやか', 'わんぱく', 'ひかえめ', 'おくびょう', 'ようき', 'てれや', 'のんき', 'なまいき', 'せっかち']","[28.8, 23.3, 14.9, 12.2, 11.1, 3.8, 2.8, 1.4, 1.4, 0.3]","['おみとおし', 'かちき', 'メロメロボディ']","[73.3, 26.4, 0.3]","['オボンのみ', 'でんきだま', 'メンタルハーブ', 'こだわりメガネ', 'きあいのタスキ', 'のどスプレー', 'リリバのみ', 'ひかりのねんど', 'せんせいのツメ', 'とつげきチョッキ']","[22.2, 18.8, 13.9, 10.4, 10.1, 5.9, 5.2, 3.1, 2.4, 1.7]","['はがね', 'かくとう', 'フェアリー', 'でんき', 'みず', 'ゴースト', 'ほのお', 'くさ']","[40.0, 13.3, 13.3, 6.7, 6.7, 6.7, 6.7, 6.7]"
0043-000,9999,43,0,ナゾノクサ,,ナゾノクサ,"['すいとる', 'せいちょう', 'あまいかおり', 'ようかいえき']","[100.0, 100.0, 100.0, 100.0]",[],[],[],[],[],[],[],[]
0044-000,9999,44,0,クサイハナ,,クサイハナ,"['ちからをすいとる', 'やどりぎのタネ', 'どくどく', 'ギガドレイン', 'つきのひかり', 'ムーンフォース', 'まもる', 'アシッドボム', 'みがわり', 'ねむりごな']","[99.2, 98.3, 93.6, 48.7, 19.7, 16.7, 13.6, 4.9, 2.1, 1.5]","['ずぶとい', 'おだやか', 'のんき', 'なまいき', 'ひかえめ']","[64.8, 29.3, 2.7, 1.6, 1.6]","['ようりょくそ', 'あくしゅう']","[92.2, 7.8]",['しんかのきせき'],[100.0],"['みず', 'ほのお', 'どく', 'いわ', 'くさ', 'あく']","[51.0, 35.3, 7.8, 2.0, 2.0, 2.0]"
0045-000,9999,45,0,ラフレシア,,ラフレシア,"['ちからをすいとる', 'やどりぎのタネ', 'どくどく', 'ギガドレイン', 'ムーンフォース', 'ヘドロウェーブ', 'テラバースト', 'アシッドボム', 'ヘドロばくだん', 'ウェザーボール']","[85.2, 64.0, 46.5, 46.5, 39.5, 27.2, 17.0, 12.5, 11.4, 10.7]","['ずぶとい', 'おくびょう', 'おだやか', 'のうてんき', 'ひかえめ', 'ようき', 'わんぱく', 'しんちょう', 'のんき', 'うっかりや']","[70.0, 8.8, 4.7, 4.5, 3.4, 2.8, 2.6, 2.1, 0.4, 0.4]","['ほうし', 'ようりょくそ']","[81.9, 18.1]","['ゴツゴツメット', 'くろいヘドロ', 'いのちのたま', 'たべのこし', 'タラプのみ', 'オボンのみ', 'おおきなねっこ', 'こうかくレンズ', 'おんみつマント', 'だっしゅつパック']","[57.0, 18.7, 9.3, 3.5, 2.6, 2.2, 2.0, 1.1, 0.9, 0.9]","['ほのお', 'フェアリー', 'みず', 'どく', 'ステラ', 'でんき', 'あく', 'いわ', 'くさ', 'ドラゴン']","[48.5, 18.1, 13.9, 10.8, 3.9, 1.8, 1.2, 1.2, 0.3, 0.3]"
0048-000,9999,48,0,コンパン,,コンパン,"['ねむりごな', 'バトンタッチ', 'こうそくいどう', 'どろぼう', 'どくびし', 'サイコキネシス', 'みがわり', 'どくどくのキバ', 'しねんのずつき', 'とびつく']","[90.5, 42.9, 42.9, 23.8, 23.8, 23.8, 19.0, 19.0, 19.0, 19.0]","['ようき', 'おくびょう', 'さみしがり', 'ひかえめ', 'まじめ', 'しんちょう']","[47.1, 23.5, 11.8, 5.9, 5.9, 5.9]","['ふくがん', 'いろめがね']","[94.1, 5.9]","['きあいのタスキ', 'くろいヘドロ', 'しんかのきせき']","[66.7, 26.7, 6.7]",['いわ'],[100.0]
0049-000,9999,49,0,モルフォン,,モルフォン,"['ちょうのまい', 'むしのさざめき', 'ねむりごな', 'バトンタッチ', 'あさのひざし', 'テラバースト', 'みがわり', 'かなしばり', 'ヘドロばくだん', 'ギガドレイン']","[99.0, 64.0, 43.4, 41.8, 40.6, 36.5, 18.1, 12.0, 11.6, 6.3]","['おくびょう', 'ひかえめ', 'ずぶとい', 'おだやか', 'がんばりや', 'しんちょう', 'まじめ', 'てれや']","[67.1, 18.6, 8.6, 4.6, 0.7, 0.2, 0.1, 0.1]","['いろめがね', 'ミラクルスキン', 'りんぷん']","[53.9, 43.7, 2.4]","['おんみつマント', 'こうかくレンズ', 'いのちのたま', 'たべのこし', 'アッキのみ', 'ヤタピのみ', 'ラムのみ', 'メンタルハーブ', 'ひかりのこな', 'きあいのタスキ']","[35.4, 21.7, 7.0, 6.9, 4.9, 3.2, 2.9, 2.6, 1.9, 1.7]","['あく', 'どく', 'みず', 'ゴースト', 'むし', 'くさ', 'いわ', 'フェアリー', 'ほのお', 'じめん']","[55.3, 10.5, 10.5, 8.3, 4.8, 2.6, 2.2, 2.2, 2.2, 0.4]"
0050-000,9999,50,0,ディグダ,,ディグダ,"['じわれ', 'ふいうち', 'きしかいせい', 'ステルスロック', 'がむしゃら', 'すなあらし', 'じならし']","[100.0, 94.7, 84.2, 84.2, 15.8, 15.8, 5.3]","['がんばりや', 'せっかち']","[92.3, 7.7]","['ありじごく', 'すながくれ']","[92.3, 7.7]",['きあいのタスキ'],[100.0],[],[]
0051-000,9999,51,0,ダグトリオ,,ダグトリオ,"['じしん', 'ステルスロック', 'がんせきふうじ', 'がむしゃら', 'ふいうち', 'おきみやげ', 'つるぎのまい', 'つじぎり', 'きしかいせい', 'じわれ']","[91.3, 70.3, 44.7, 42.6, 41.8, 39.2, 13.3, 9.4, 7.9, 6.9]","['ようき', 'いじっぱり', 'きまぐれ', 'わんぱく', 'おくびょう', 'せっかち', 'むじゃき']","[82.7, 10.9, 3.1, 1.6, 1.0, 0.5, 0.1]","['ありじごく', 'すながくれ', 'すなのちから']","[98.8, 0.9, 0.3]","['きあいのタスキ', 'ふうせん', 'いのちのたま', 'こだわりハチマキ', 'こだわりスカーフ', 'せんせいのツメ', 'おんみつマント']","[95.5, 1.3, 1.1, 0.8, 0.8, 0.4, 0.1]","['ゴースト', 'かくとう', 'じめん', 'こおり', 'いわ', 'フェアリー', 'はがね']","[62.2, 13.5, 8.1, 5.4, 5.4, 2.7, 2.7]"
0052-000,9999,52,0,ニャース,,ニャース,"['フェイント', 'ちょうはつ', 'がむしゃら', 'でんじは', 'ねこだまし', 'ネコにこばん', 'ひっかく', 'なきごえ']","[100.0, 78.9, 78.9, 57.9, 42.1, 10.5, 10.5, 10.5]",['いじっぱり'],[100.0],['テクニシャン'],[100.0],['きあいのタスキ'],[100.0],[],[]
0053-000,9999,53,0,ペルシアン,,ペルシアン,"['ねこだまし', 'かみつく', 'フェイント', 'ちょうはつ', 'でんじは', 'イカサマ', 'ギガインパクト', 'すりかえ', 'とんぼがえり', 'つばめがえし']","[72.4, 60.6, 48.0, 32.3, 25.2, 18.1, 15.7, 15.7, 13.4, 10.2]","['ようき', 'いじっぱり', 'ひかえめ', 'すなお', 'しんちょう']","[49.0, 29.4, 9.8, 7.8, 3.9]","['テクニシャン', 'じゅうなん']","[88.2, 11.8]","['たべのこし', 'きあいのタスキ', 'こだわりスカーフ', 'いのちのたま', 'きせきのタネ', 'ちからのハチマキ', 'ノーマルジュエル', 'たつじんのおび', 'こだわりメガネ']","[28.0, 28.0, 14.0, 14.0, 8.0, 2.0, 2.0, 2.0, 2.0]","['ノーマル', 'ひこう']","[91.7, 8.3]"
0054-000,9999,54,0,コダック,,コダック,"['アンコール', 'がむしゃら', 'あまごい', 'しんくうは', 'ハイドロポンプ', 'あくび', 'れいとうビーム', 'ふぶき', 'なみのり', 'わるだくみ']","[68.5, 65.3, 61.3, 46.8, 35.5, 20.2, 16.9, 16.9, 13.7, 9.7]","['むじゃき', 'ひかえめ', 'おくびょう', 'れいせい']","[60.0, 20.0, 18.3, 1.7]","['すいすい', 'ノーてんき']","[98.3, 1.7]","['きあいのタスキ', 'こだわりメガネ', 'しめったいわ', 'しんぴのしずく']","[75.0, 21.7, 1.7, 1.7]",['みず'],[100.0]
0055-000,9999,55,0,ゴルダック,,ゴルダック,"['アンコール', 'なみのり', 'れいとうビーム', 'ハイドロポンプ', 'かなしばり', 'まもる', 'うずしお', 'しんくうは', 'こごえるかぜ', 'くさむすび']","[38.7, 37.5, 37.0, 31.1, 27.6, 27.2, 26.7, 20.2, 16.9, 16.9]","['ひかえめ', 'おくびょう', 'ずぶとい', 'なまいき', 'おだやか', 'ようき', 'しんちょう', 'おっとり']","[48.5, 39.2, 5.4, 3.4, 1.5, 1.0, 0.5, 0.5]","['ノーてんき', 'すいすい']","[67.2, 32.8]","['たべのこし', 'おんみつマント', 'こだわりメガネ', 'ねばりのかぎづめ', 'しんぴのしずく', 'とつげきチョッキ', 'きあいのタスキ', 'いのちのたま', 'ものまねハーブ', 'ホズのみ']","[24.0, 19.1, 13.2, 10.3, 7.4, 5.4, 4.4, 3.4, 3.4, 2.5]","['みず', 'フェアリー', 'こおり', 'ゴースト', 'はがね', 'じめん', 'くさ', 'あく', 'エスパー', 'でんき']","[31.8, 22.7, 13.6, 9.1, 6.8, 4.5, 2.3, 2.3, 2.3, 2.3]"
0056-000,9999,56,0,マンキー,,マンキー,"['じしん', 'インファイト', 'アクロバット', 'こらえる', 'きあいパンチ', 'カウンター', 'みだれひっかき', 'けたぐり', 'アンコール', 'がむしゃら']","[90.5, 90.5, 90.5, 90.5, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8]","['ようき', 'さみしがり']","[85.7, 14.3]","['まけんき', 'やるき']","[85.7, 14.3]","['イバンのみ', 'きあいのタスキ']","[85.7, 14.3]",['ひこう'],[100.0]
0057-000,9999,57,0,オコリザル,,オコリザル,"['ふんどのこぶし', 'ドレインパンチ', 'ビルドアップ', 'ちょうはつ', 'アンコール', 'ステルスロック', 'しんくうは', 'のろい', 'どくづき', 'けたぐり']","[92.8, 83.3, 54.0, 41.1, 38.0, 37.2, 5.4, 4.9, 4.8, 4.7]","['ようき', 'わんぱく', 'いじっぱり', 'しんちょう', 'ずぶとい', 'れいせい']","[46.7, 26.1, 15.2, 10.1, 1.6, 0.3]","['やるき', 'まけんき', 'いかりのつぼ']","[57.3, 21.6, 21.1]","['しんかのきせき', 'カムラのみ', 'こだわりスカーフ']","[97.6, 1.6, 0.8]","['ゴースト', 'ほのお', 'はがね', 'どく', 'ノーマル']","[56.8, 25.3, 10.5, 5.3, 2.1]"
0058-000,9999,58,0,ガーディ,,ガーディ,"['じゃれつく', 'あさのひざし', 'かえんほうしゃ', 'ほえる', 'フレアドライブ', 'のろい']","[100.0, 100.0, 71.4, 71.4, 28.6, 28.6]",[],[],[],[],[],[],[],[]
